state_fips,state_name,year,median_income,mean_income,data_source,collection_date,currency_code
01,Alabama,2005,36879,50743.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
01,Alabama,2006,38783,53017.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
01,Alabama,2007,40554,55552.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
01,Alabama,2008,42666,57957.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
01,Alabama,2009,40489,55543.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
01,Alabama,2010,40474,55778.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
01,Alabama,2011,41415,57208.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
01,Alabama,2012,41574,57372.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
01,Alabama,2013,42849,59294.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
01,Alabama,2014,42830,59464.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
01,Alabama,2015,44765,62307.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
01,Alabama,2016,46257,64632.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
01,Alabama,2017,48123,66337.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
01,Alabama,2018,49861,69091.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
01,Alabama,2019,51734,71478.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
01,Alabama,2021,53913,75923.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
01,Alabama,2022,59674,82956.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
01,Alabama,2023,62212,85530.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
01,Alabama,2024,66659,90741.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
02,Alaska,2005,56234,70878.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
02,Alaska,2006,59393,73358.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
02,Alaska,2007,64333,78765.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
02,Alaska,2008,68460,83423.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
02,Alaska,2009,66953,81471.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
02,Alaska,2010,64576,81290.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
02,Alaska,2011,67825,82665.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
02,Alaska,2012,67712,84738.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
02,Alaska,2013,72237,88758.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
02,Alaska,2014,71583,89094.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
02,Alaska,2015,73355,92876.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
02,Alaska,2016,76440,93312.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
02,Alaska,2017,73181,92674.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
02,Alaska,2018,74346,96080.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
02,Alaska,2019,75463,98504.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
02,Alaska,2021,77845,100519.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
02,Alaska,2022,88121,109524.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
02,Alaska,2023,86631,114201.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
02,Alaska,2024,95665,122082.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
04,Arizona,2005,44282,59262.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
04,Arizona,2006,47265,64021.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
04,Arizona,2007,49889,66132.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
04,Arizona,2008,50958,68066.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
04,Arizona,2009,48745,64591.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
04,Arizona,2010,46789,62838.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
04,Arizona,2011,46709,62927.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
04,Arizona,2012,47826,64841.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
04,Arizona,2013,48510,66389.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
04,Arizona,2014,50068,68103.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
04,Arizona,2015,51492,70638.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
04,Arizona,2016,53558,74053.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
04,Arizona,2017,56581,77451.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
04,Arizona,2018,59246,80477.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
04,Arizona,2019,62055,84438.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
04,Arizona,2021,69056,93177.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
04,Arizona,2022,74568,101316.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
04,Arizona,2023,77315,104620.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
04,Arizona,2024,81486,110522.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
05,Arkansas,2005,34999,46377.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
05,Arkansas,2006,36599,49322.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
05,Arkansas,2007,38134,51748.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
05,Arkansas,2008,38815,52592.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
05,Arkansas,2009,37823,51324.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
05,Arkansas,2010,38307,52382.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
05,Arkansas,2011,38758,53204.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
05,Arkansas,2012,40112,54116.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
05,Arkansas,2013,40511,55547.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
05,Arkansas,2014,41262,57693.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
05,Arkansas,2015,41995,59275.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
05,Arkansas,2016,44334,61167.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
05,Arkansas,2017,45869,63560.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
05,Arkansas,2018,47062,66766.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
05,Arkansas,2019,48952,68219.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
05,Arkansas,2021,52528,73126.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
05,Arkansas,2022,55432,76853.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
05,Arkansas,2023,58700,81056.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
05,Arkansas,2024,62106,85474.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
06,California,2005,53629,74043.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
06,California,2006,56645,77386.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
06,California,2007,59948,81939.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
06,California,2008,61021,84275.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
06,California,2009,58931,80819.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
06,California,2010,57708,79465.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
06,California,2011,57287,80848.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
06,California,2012,58328,82159.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
06,California,2013,60190,85707.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
06,California,2014,61933,88595.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
06,California,2015,64500,91757.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
06,California,2016,67739,96961.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
06,California,2017,71805,101761.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
06,California,2018,75277,107384.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
06,California,2019,80440,113563.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
06,California,2021,84907,120953.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
06,California,2022,91551,131504.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
06,California,2023,95521,134491.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
06,California,2024,100149,140112.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
08,Colorado,2005,50652,65991.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
08,Colorado,2006,52015,69334.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
08,Colorado,2007,55212,73037.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
08,Colorado,2008,56993,76462.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
08,Colorado,2009,55430,73605.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
08,Colorado,2010,54046,72423.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
08,Colorado,2011,55387,74852.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
08,Colorado,2012,56765,76489.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
08,Colorado,2013,58823,79381.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
08,Colorado,2014,61303,82295.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
08,Colorado,2015,63909,85915.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
08,Colorado,2016,65685,88246.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
08,Colorado,2017,69117,92465.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
08,Colorado,2018,71953,96218.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
08,Colorado,2019,77127,103518.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
08,Colorado,2021,82254,110650.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
08,Colorado,2022,89302,119039.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
08,Colorado,2023,92911,124578.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
08,Colorado,2024,97113,131072.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
09,Connecticut,2005,60941,84257.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
09,Connecticut,2006,63422,87856.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
09,Connecticut,2007,65967,92686.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
09,Connecticut,2008,68595,95881.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
09,Connecticut,2009,67034,92807.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
09,Connecticut,2010,64032,90074.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
09,Connecticut,2011,65753,92248.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
09,Connecticut,2012,67276,94796.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
09,Connecticut,2013,67098,97801.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
09,Connecticut,2014,70048,100948.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
09,Connecticut,2015,71346,101347.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
09,Connecticut,2016,73433,105255.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
09,Connecticut,2017,74168,107420.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
09,Connecticut,2018,76348,111303.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
09,Connecticut,2019,78833,114630.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
09,Connecticut,2021,83771,120009.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
09,Connecticut,2022,88429,128160.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
09,Connecticut,2023,91665,131007.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
09,Connecticut,2024,96049,139313.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
10,Delaware,2005,52499,67631.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
10,Delaware,2006,52833,68473.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
10,Delaware,2007,54610,71070.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
10,Delaware,2008,57989,75833.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
10,Delaware,2009,56860,73308.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
10,Delaware,2010,55847,72550.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
10,Delaware,2011,58814,76400.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
10,Delaware,2012,58415,74460.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
10,Delaware,2013,57846,76995.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
10,Delaware,2014,59716,78773.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
10,Delaware,2015,61255,81120.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
10,Delaware,2016,61757,81349.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
10,Delaware,2017,62852,86577.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
10,Delaware,2018,64805,84896.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
10,Delaware,2019,70176,92445.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
10,Delaware,2021,71091,95633.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
10,Delaware,2022,82174,105438.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
10,Delaware,2023,81361,109486.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
10,Delaware,2024,87534,114291.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
11,District of Columbia,2005,47221,75058.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
11,District of Columbia,2006,51847,81991.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
11,District of Columbia,2007,54317,88335.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
11,District of Columbia,2008,57936,93118.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
11,District of Columbia,2009,59290,92068.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
11,District of Columbia,2010,60903,92959.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
11,District of Columbia,2011,63124,98177.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
11,District of Columbia,2012,66583,102160.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
11,District of Columbia,2013,67572,102882.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
11,District of Columbia,2014,71648,103525.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
11,District of Columbia,2015,75628,114600.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
11,District of Columbia,2016,75506,114432.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
11,District of Columbia,2017,82372,121095.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
11,District of Columbia,2018,85203,124946.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
11,District of Columbia,2019,92266,135369.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
11,District of Columbia,2021,90088,138856.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
11,District of Columbia,2022,101027,148872.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
11,District of Columbia,2023,108210,160752.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
11,District of Columbia,2024,109707,161107.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
12,Florida,2005,42433,59096.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
12,Florida,2006,45495,62637.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
12,Florida,2007,47804,66414.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
12,Florida,2008,47778,66493.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
12,Florida,2009,44736,62441.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
12,Florida,2010,44409,61877.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
12,Florida,2011,44299,63006.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
12,Florida,2012,45040,64229.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
12,Florida,2013,46036,65728.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
12,Florida,2014,47463,67510.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
12,Florida,2015,49426,70462.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
12,Florida,2016,50860,72784.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
12,Florida,2017,52594,76053.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
12,Florida,2018,55462,79968.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
12,Florida,2019,59227,83883.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
12,Florida,2021,63062,89573.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
12,Florida,2022,69303,99349.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
12,Florida,2023,73311,103634.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
12,Florida,2024,77735,108835.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
13,Georgia,2005,45604,60849.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
13,Georgia,2006,46832,62744.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
13,Georgia,2007,49136,66521.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
13,Georgia,2008,50861,68850.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
13,Georgia,2009,47590,64461.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
13,Georgia,2010,46430,62967.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
13,Georgia,2011,46007,63554.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
13,Georgia,2012,47209,65623.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
13,Georgia,2013,47829,67134.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
13,Georgia,2014,49321,68820.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
13,Georgia,2015,51244,71555.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
13,Georgia,2016,53559,75363.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
13,Georgia,2017,56183,79157.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
13,Georgia,2018,58756,82489.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
13,Georgia,2019,61980,86468.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
13,Georgia,2021,66559,92425.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
13,Georgia,2022,72837,99863.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
13,Georgia,2023,74632,103146.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
13,Georgia,2024,79991,108907.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
15,Hawaii,2005,58112,71762.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
15,Hawaii,2006,61160,77805.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
15,Hawaii,2007,63746,79749.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
15,Hawaii,2008,67214,83522.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
15,Hawaii,2009,64098,79329.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
15,Hawaii,2010,63030,79560.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
15,Hawaii,2011,61821,78802.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
15,Hawaii,2012,66259,81812.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
15,Hawaii,2013,68020,86783.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
15,Hawaii,2014,69592,86866.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
15,Hawaii,2015,73486,92496.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
15,Hawaii,2016,74511,95904.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
15,Hawaii,2017,77765,98553.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
15,Hawaii,2018,80212,103162.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
15,Hawaii,2019,83102,106247.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
15,Hawaii,2021,84857,111751.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
15,Hawaii,2022,92458,120969.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
15,Hawaii,2023,95322,124713.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
15,Hawaii,2024,100745,131862.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
16,Idaho,2005,41443,51745.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
16,Idaho,2006,42865,54659.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
16,Idaho,2007,46253,60595.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
16,Idaho,2008,47576,59429.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
16,Idaho,2009,44926,56859.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
16,Idaho,2010,43490,56086.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
16,Idaho,2011,43341,56222.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
16,Idaho,2012,45489,58716.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
16,Idaho,2013,46783,60665.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
16,Idaho,2014,47861,64115.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
16,Idaho,2015,48275,63921.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
16,Idaho,2016,51807,68006.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
16,Idaho,2017,52225,69958.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
16,Idaho,2018,55583,73369.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
16,Idaho,2019,60999,78975.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
16,Idaho,2021,66474,89955.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
16,Idaho,2022,72785,94503.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
16,Idaho,2023,74942,98653.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
16,Idaho,2024,81166,104073.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
17,Illinois,2005,50260,66732.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
17,Illinois,2006,52006,69647.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
17,Illinois,2007,54124,73275.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
17,Illinois,2008,56235,75744.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
17,Illinois,2009,53966,73373.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
17,Illinois,2010,52972,72022.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
17,Illinois,2011,53234,73068.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
17,Illinois,2012,55137,75201.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
17,Illinois,2013,56210,78009.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
17,Illinois,2014,57444,79379.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
17,Illinois,2015,59588,82699.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
17,Illinois,2016,60960,84561.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
17,Illinois,2017,62992,88160.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
17,Illinois,2018,65030,91424.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
17,Illinois,2019,69187,95725.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
17,Illinois,2021,72205,99874.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
17,Illinois,2022,76708,106728.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
17,Illinois,2023,80306,110930.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
17,Illinois,2024,83211,115705.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
18,Indiana,2005,43993,55666.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
18,Indiana,2006,45394,57601.0,US Census Bureau - American Community Survey (ACS 1-Year),2026-01-03,USD
